acousticness,popularity
0.495,65
0.495,59
0.495,0
0.495,44
0.495,46
0.495,22
0.4952,52.2
0.49525,43.25
0.4955,56
0.4955,32.25
0.49550036,57.6036036
0.495509824,45.88235294
0.495509824,45.88235294
0.495661905,30.23809524
0.4956875,29.21875
0.496,31
0.496,80
0.496,40.5
0.496,69
0.496,60
0.496,80
0.496,52
0.49624375,35.8125
0.4964,25.4
0.4964,25.4
0.4965,44.5
0.4965,57.5
0.4965,39
0.496666667,54
0.496666667,39
0.496666667,54.66666667
0.4968,42.8
0.496833333,25.66666667
0.497,55
0.497,55
0.497,46
0.497,60.66666667
0.497,63
0.497,43
0.497083333,51.41666667
0.497666667,12.33333333
0.497666667,46.33333333
0.49786,35
0.497942857,33.10714286
0.498,49.5
0.498,51
0.498,24
0.498,37
0.498,0
0.498,11
0.498235,40
0.498333333,53.33333333
0.49848,37.2
0.4985,43
0.4985,64.5
0.498566667,36.66666667
0.498583333,63.08333333
0.498604762,37.9047619
0.498666667,43.66666667
0.49875,56.75
0.4988,32.73333333
0.49881,69.575
0.499,54
0.499,60
0.499,41
0.499,28
0.499,41
0.499,41.83333333
0.499,34
0.499,54
0.499,22
0.499,41
0.499,26
0.499,47
0.499,47
0.499,68
0.4991,62
0.499265313,42.15625
0.4995,39
0.4995,63
0.499666667,45
0.499833333,34.66666667
0.5,39
0.5,57
0.5,14.57142857
0.5,13
0.50034375,26.375
0.500451852,36.51851852
0.5005,61.5
0.500714286,33.71428571
0.500991111,51.38888889
0.501,18
0.501,48
0.501,48
0.501,60
0.501,47
0.501,53
0.501,0
0.501,48
0.50104,32.2
0.501166667,49.83333333
0.501221961,33.62745098
0.501333333,0
0.5014,34.2
0.5015,49.5
0.501666667,66.33333333
0.501666667,68.66666667
0.501736842,31
0.5019075,10.875
0.502,58
0.502,13
0.502,67
0.502,68
0.502,39
0.502,56
0.502,44
0.502,24
0.502,35
0.502142857,50.85714286
0.502146667,0
0.5022,7.4
0.502267925,37.64150943
0.502333333,31.66666667
0.502333333,31.66666667
0.5025,32
0.5025,32
0.502584444,29.55555556
0.502666667,35.33333333
0.50275,63.75
0.503,45
0.503,23
0.503,61
0.503,31.125
0.503,56
0.503,39
0.503,53
0.503,44
0.503,45
0.503,27
0.503,61
0.503,38
0.5032,50.9
0.5032,57
0.50325,48.5
0.503333333,0.666666667
0.503333333,30.66666667
0.5035,43.5
0.504,0
0.504,40
0.504,60
0.504,44
0.504,0
0.504,55
0.504,60
0.504,24
0.504,50
0.504333333,59
0.504355932,36.42372881
0.5045,34.5
0.504755556,54.44444444
0.505,46.33333333
0.505,41
0.505,37
0.505,41
0.505,2
0.505,41
0.505007381,31.95238095
0.505130769,41.01923077
0.5052,36.8
0.505588571,34.94285714
0.505823333,39.33333333
0.506,59
0.506,48
0.506,38
0.506,47
0.506,52
0.506,28
0.506,0
0.506085714,27.54285714
0.5062,28.6
0.506428571,58.85714286
0.5065,23.5
0.506666667,55
0.506666667,50
0.506866667,36.33333333
0.506971429,36.7012987
0.507,35
0.507,53
0.507,53
0.507,53
0.507,45
0.507,48
0.507,1
0.507,53
0.50702875,21.59375
0.507363636,53.72727273
0.507565957,25.27659574
0.507666667,35
0.50775,81.25
0.5078,50.2
0.5078,37.4
0.507875,69.5
0.508,32
0.508,32
0.508,34.75
0.508,51.5
0.508,49.33333333
0.508,32
0.508,56
0.508233333,50
0.50832,11.4
0.508638571,39.85714286
0.508784615,42.76923077
0.508888889,51.66666667
0.509,64.66666667
0.509,64.66666667
0.509,48
0.509,0
0.509,55
0.509133333,35.13333333
0.5092375,35.40625
0.5095,36
0.509714286,42.57142857
0.509777778,16
0.51,45
0.51,64
0.51,49.5
0.51,48
0.51,35.5
0.51,34
0.51,27
0.51,64
0.51,42
0.51,25
0.51,56
0.51,64
0.51,25
0.510166667,10.08333333
0.5105,59.625
0.5105,57
0.510546875,30.6875
0.510568182,44
0.510666667,10
0.510714286,43
0.510795652,63.04347826
0.510901235,37.32098765
0.511,46
0.511,47
0.511,35
0.511,0
0.511,53
0.511,74
0.511,0
0.511,64
0.511,64
0.5115,62
0.5115,36.5
0.511585926,39.16666667
0.511591304,39.69565217
0.511714286,35.28571429
0.512,48
0.512,69
0.512,46
0.512,42
0.512,48
0.512,48
0.512,54
0.512,53
0.512,35
0.512090909,58.09090909
0.51216,27
0.51225,55
0.5123,45.5
0.512534091,35.61363636
0.51274,2.2
0.51275,49.5
0.512857143,57
0.512915152,25.45454545
0.513,57
0.513,55
0.513,34
0.513,39
0.513,65
0.5130575,44.08333333
0.513075,51.75
0.5131,57.5
0.5132,60
0.51325,44.5
0.513333333,33.5
0.513333333,40.16666667
0.513333333,33.33333333
0.5135,35.2
0.5135,45
0.5135,48.16666667
0.513714286,29.92857143
0.5138,36.53333333
0.514,9
0.514,39.5
0.514,56.5
0.514,34.5
0.514,64
0.5142,0
0.5145,27.5
0.515,50
0.515,39
0.515,38.63636364
0.515,46
0.5154,61.6
0.5155,36.5
0.5155,48
0.51552,54
0.515645932,63.90677966
0.515701639,35.09836066
0.51585,37.5
0.515856667,62.33333333
0.516,73
0.516,62.75
0.516,36
0.516,54
0.516,40
0.516,10
0.516076923,37.23076923
0.51625,35.75
0.516333333,51
0.516333333,48
0.5165,48.5
0.516666667,77.66666667
0.516714286,31.14285714
0.516825,0
0.51696,54.2
0.517,50
0.517,57
0.517,71
0.517,0
0.517,71
0.517,35
0.517,58
0.51705,56.72222222
0.5175,44
0.517657364,34.5
0.517760417,0
0.518,44
0.518,40
0.518,71
0.518,40
0.518,42
0.518,30
0.518,62
0.5181,42
0.518277778,45.11111111
0.5185,39.5
0.5186,31.4
0.51896,50.2
0.519,28.66666667
0.519,74
0.519,50
0.519,30.33333333
0.519,67
0.519013333,26.86666667
0.51925,70.75
0.519252941,51.88235294
0.5195,37.5
0.5195,0
0.519810703,28.10810811
0.52,30
0.52,70
0.52,34
0.52,29
0.5205,55.5
0.5205,65.5
0.52054,58.3
0.520833333,42.33333333
0.521,49.75
0.521,64
0.521,49.75
0.521,22
0.521,43
0.521,22
0.5212,58.8
0.5213,43.5
0.5215,48.5
0.5215,0
0.5216,61.66666667
0.521666667,44.66666667
0.5218,37.4
0.5218,41.4
0.521857143,37.71428571
0.521875,63
0.522,32
0.522,28.33333333
0.522,0
0.522,49
0.522,40
0.522142857,66.14285714
0.5224,54.2
0.522627778,28.38888889
0.522666667,56.33333333
0.522666667,55.33333333
0.522765238,70.96428571
0.523,48
0.523,29.16666667
0.523,48
0.523,55
0.523,60
0.523,42
0.523,0
0.523,37
0.523,25
0.523,59
0.523,48
0.52375,59
0.523956667,40.46666667
0.524,23
0.524,38
0.524,43
0.524,42
0.524,1
0.524,51
0.524,39.5
0.524,49
0.524,38
0.524,70.75
0.52404,21.88
0.524275,27.25
0.52432175,51.4125
0.524333333,55
0.5245,44.5
0.5245,44.5
0.524666667,70
0.524666667,24.66666667
0.525,31
0.525,39
0.525,53
0.525,15
0.525,42
0.525,25
0.525,25
0.525,39
0.525222222,30.88888889
0.525428571,28
0.5255,48.5
0.5255,0.833333333
0.5258,49.4
0.526,56
0.526,53.6
0.526,63
0.526,36
0.526,36
0.526,47
0.52613125,37.125
0.526333333,34.66666667
0.5265,59.5
0.526666667,56.33333333
0.526683699,31.33526012
0.52678,54.66666667
0.526803545,63.18181818
0.527,44.62745098
0.527,20
0.527,32
0.527,45
0.527,29
0.527,65
0.527,33
0.527,45
0.527333333,55.83333333
0.527381818,62.72727273
0.527466667,69.83333333
0.527547368,19.15789474
0.5276,47.8
0.527633333,48.66666667
0.527697354,37.63492063
0.528,49
0.528,50.5
0.528,43.5
0.528,31.6
0.528,35
0.528,14
0.528,25
0.528,58.33333333
0.528,51
0.528,42
0.528,45
0.528375,26.125
0.528583333,41.83333333
0.528721053,18.47368421
0.528881053,63.89473684
0.528906897,3.413793103
0.528933333,35.53333333
0.529,46
0.52906,39.975
0.529333333,66.33333333
0.5294,25.1
0.529561111,33.91666667
0.529733333,43.33333333
0.529747572,29.68421053
0.52982,40.4
0.53,67
0.53,0
0.53,2
0.53,44
0.530111111,39.44444444
0.530166667,33.83333333
0.5305,44
0.53073913,46.34782609
0.531,3.785714286
0.531,25
0.531,64
0.531,3.785714286
0.531,50
0.531,38
0.531,23.66666667
0.531,57
0.531,33
0.531066667,61.86666667
0.5311,61
0.5312,46.8
0.531222222,32.66666667
0.531222222,32.66666667
0.531277778,34.44444444
0.5314,14.5
0.53175,0
0.532,50
0.532,0
0.532,57
0.532,47
0.532,47
0.532,16
0.532,50
0.532,38
0.532072222,31.61111111
0.532226154,63
0.532286044,20.94505495
0.532644186,35.06976744
0.532666667,48.33333333
0.532790476,57.23809524
0.53294519,24.52531646
0.533,63
0.533,37
0.533,61
0.533,55.33333333
0.533,31
0.533,31
0.533294118,57.52941176
0.533333333,36.66666667
0.533418605,36.6744186
0.533666667,65
0.5338,63.6
0.533818182,28.54545455
0.533833333,68.16666667
0.534,42.5
0.534,40
0.534,0
0.534,26
0.534,59
0.534,26
0.534,26
0.534,26
0.534,26
0.534,26
0.534,35
0.534,26
0.53405,65.5
0.5343,30.6
0.5345,26
0.5345,0
0.5346,61.6
0.5347,51.62
0.53475625,34.6875
0.534818182,36
0.534913043,27.56521739
0.535,63
0.535,42
0.535,54
0.535,21
0.535,54
0.535,50
0.535,41
0.535142857,60.92857143
0.535239779,33.06629834
0.535714286,59.57142857
0.535735714,40.42857143
0.536,32
0.536,50
0.536,50
0.536,70
0.536,50
0.536,28
0.536,50
0.536,50
0.536,50
0.536,50
0.536,50
0.536,50
0.536,50
0.536,50
0.536222222,33.22222222
0.536507921,37.64356436
0.537,51
0.537,43
0.537,61
0.537,26
0.537,29
0.53719,40.5
0.537413953,51.97674419
0.537416667,34.5
0.537625,30
0.537625,30
0.537625,30
0.537625,30
0.537666667,60.33333333
0.537738,58.4
0.53775,50.75
0.537924673,41.63636364
0.538,43
0.538,0
0.538,22
0.538,9
0.538,37
0.538,42
0.538,23
0.538,38.66666667
0.538,0
0.538263846,28.84615385
0.538333333,23.33333333
0.5385,34.5
0.5385,33.5
0.5385,53.5
0.538566667,40.33333333
0.538722222,41.97222222
0.539,48.8
0.539,46
0.539,59
0.539,13
0.539142857,50.28571429
0.539307692,40.46153846
0.5395,58
0.5396385,33.92647059
0.539666667,43.66666667
0.539714286,0.285714286
0.539784615,23.23076923
0.539848542,38.29166667
0.54,46
0.54,47
0.54,44
0.54,46.5
0.54,6.5
0.54,6.5
0.54,38
0.54,50
0.54,60
0.54,42.66666667
0.54,39
0.54,57.5
0.54,25
0.54,0
0.54,6.5
0.540166667,69.66666667
0.5405,24.5
0.5406,48
0.54075,59
0.541,49
0.541,0
0.541,38
0.541,30
0.541,39
0.541,48
0.541375,33.75
0.54141118,35.17391304
0.54147,4.5
0.5415,68.5
0.541666667,68
0.541732143,24.22321429
0.541928571,32.30357143
0.542,79
0.542,49
0.542,0
0.542,38
0.542,62
0.542187805,35.6097561
0.542333333,56.66666667
0.5425,36.5
0.5425,2
0.542555556,51.22222222
0.5426,70.8
0.542914286,54.0952381
0.543,34.5
0.543,52
0.543,34.5
0.543,37
0.543,29
0.543,0
0.543,34.5
0.543,43
0.543,34.5
0.543,21
0.543197811,45.81081081
0.543333333,5.666666667
0.5435,52.83333333
0.543611683,36.55445545
0.543666667,48
0.543666667,39
0.543666667,41
0.543741379,30.87931034
0.544,55.33333333
0.544,50
0.544,44.07692308
0.544,32
0.544142857,53.85714286
0.54425,12.75
0.5442925,57.625
0.544333333,55.66666667
0.544333333,43
0.544333333,56
0.544466667,67.53333333
0.5445,36
0.5445,29.5
0.54465,28.92307692
0.544666667,23.66666667
0.544666667,20.66666667
0.544667405,44.04761905
0.544945,46.85
0.545,62
0.545,45
0.545,62
0.545,63
0.545,61
0.545,46
0.545,63
0.545,36
0.545,34
0.545,52
0.545,41
0.545,48
0.545,63
0.545,63
0.545,50
0.545,57
0.545,63
0.545,62
0.545,63
0.545033333,52.33333333
0.5455,49
0.5455,0
0.5455,0
0.546,36
0.546,49
0.546,44
0.546,33.75
0.546,39
0.546,44
0.546,39
0.546,61
0.546,0
0.546,26.42857143
0.546,49
0.5462,75.4
0.54687043,52.62365591
0.547,54
0.547,40
0.547,6
0.547,6
0.547,64
0.547,13.5
0.547181818,33.54545455
0.547269231,51.73076923
0.5473,0.083333333
0.54745,28
0.5475,31.5
0.54755,56.3
0.547625,34.375
0.548,31
0.548,38
0.548,38
0.548,59.5
0.548,38
0.548,38
0.548,38
0.548,29
0.548,38
0.548,38
0.548,64
0.548,46
0.548,31
0.548,34
0.548,17.10344828
0.5481,67.4
0.54816,35.12
0.54825,54
0.5485,47.5
0.548883333,46.33333333
0.549,68.5
0.549,48.5
0.549,58
0.549,58
0.549,58
0.549,55
0.549,58
0.549,35.5
0.549,27
0.549,0
0.549289231,35.84615385
0.549386667,43.06666667
0.5494,30.4
0.549811111,49.22222222
0.5499,35.9
0.55,51.5
0.55,36
0.55,13.5
0.55,33
0.550272727,57.81818182
0.550333333,37
0.550333333,55.55555556
0.5505,51.5
0.5505,32.5
0.5505,62.66666667
0.5505,64.5
0.550577778,54.88888889
0.5506,49
0.550669231,39.30769231
0.551,41.5
0.551,49
0.551,0
0.551,51.5
0.551,40
0.5510625,67.0625
0.551416667,44.83333333
0.5515,31.5
0.551764706,40.88235294
0.552,47.25
0.552,50
0.552,73
0.552,73
0.552,13
0.552,50
0.552,39
0.552,55
0.552,66
0.552222222,29.33333333
0.552444444,74
0.552540299,39.71641791
0.552566667,40.58333333
0.553,63
0.553,20
0.55325,39
0.553333333,26.66666667
0.553333333,30
0.5535,36
0.553666667,43.16666667
0.553668421,37.63157895
0.553888889,48.66666667
0.554,42
0.554,48
0.554,49
0.554,48
0.554,0
0.554,61
0.554,59
0.554,48
0.554,42
0.554,59
0.55418,32.15
0.554304348,45.86956522
0.554333333,13
0.554333333,0
0.5545,48
0.554532468,15.05194805
0.5548,57.56666667
0.554818182,43.90909091
0.555,40
0.555,69
0.555,69
0.555,39
0.555,69
0.555,51
0.5552,40.4
0.5555,40
0.5555,16
0.5555,2
0.555666667,49
0.555714286,45
0.555757143,63
0.5558075,35.3125
0.555966667,53
0.556,48
0.556,45.5
0.556,41
0.556,41
0.556,53
0.556,37
0.556,49
0.556,53
0.5565,29
0.556571429,47.42857143
0.556712766,31.59574468
0.556783019,35.98113208
0.556784722,49.68055556
0.5568,52.6
0.556833333,46
0.557,34.33333333
0.557,37
0.557,26.2
0.557,70
0.557,70
0.557,45
0.557333333,32.66666667
0.557373702,35.17647059
0.557458667,45.73333333
0.5575,15.5
0.5575,41.91666667
0.5575,15.5
0.55769375,30.50892857
0.558,45.33333333
0.558,0
0.558,43.66666667
0.558,45
0.558,69
0.558,0
0.558,13
0.558206349,24.96825397
0.55826087,35.91304348
0.558285714,54.71428571
0.55875,56.5
0.559,65.6
0.559,12.75
0.559,38
0.559,38
0.559,57
0.559,53
0.559,44
0.559,49
0.559,55
0.559,17
0.559285714,46
0.559333333,46.33333333
0.559428571,46.71428571
0.5595,47.5
0.5595,21.5
0.559666667,0
0.559857143,42.64285714
0.56,43
0.56,57
0.56,67
0.560111111,38.44444444
0.560333333,51
0.56045,0
0.5605,28.5
0.560511562,43.90625
0.5608,46
0.561,50
0.561,58
0.561,46
0.561,0
0.561,0
0.561,43
0.561133333,49.33333333
0.56118069,38.77931034
0.561204762,27.80952381
0.561285714,42.85714286
0.561318571,24.28571429
0.561333333,40.66666667
0.5617,52.8
0.5618,49
0.561857143,27.42857143
0.561879487,33.43589744
0.562,36
0.562,38
0.562,30.25
0.562,33
0.562066667,48.33333333
0.56225,37.25
0.562261538,38.53846154
0.562333333,6.666666667
0.562336364,39.63636364
0.562736842,17.21052632
0.562766667,65.33333333
0.563,33
0.563,41.5
0.563,34
0.563,45
0.563,71
0.563,32
0.563,60
0.563,28
0.563,43
0.563,56
0.563,28
0.563085714,27.28571429
0.563099138,43.72413793
0.5634,62.8
0.563522449,19.14285714
0.563706667,37.74666667
0.564,62
0.564,39
0.564,53
0.564,40
0.564076923,28.53846154
0.564277778,32.11111111
0.5643,67.6
0.564333333,0
0.564375,49.5
0.564395,46
0.5645,44
0.5645,45
0.564539535,27.02325581
0.564566667,29.5
0.5646,55.8
0.564666667,56.16666667
0.5648,38.5
0.564880476,35.04761905
0.565,40.5
0.565,63
0.565,16
0.565,47
0.565,23.5
0.565,50
0.565,70
0.565,50
0.565139062,31.0546875
0.56525,36.5
0.5655,37
0.5655,21.5
0.565866667,47.73333333
0.566,33
0.566,44
0.566,61
0.566,52
0.566,49
0.566,47
0.566,21
0.566,0
0.566565217,0.434782609
0.56675,25.75
0.566878788,32.98484848
0.566888889,42.66666667
0.567,27.5
0.567,14
0.567,49
0.567,35.92857143
0.567,38
0.567,45
0.567,35
0.567,42
0.567,49
0.567,49
0.567,48
0.5673,39
0.5673,39
0.5675,63
0.56775,21.25
0.56784771,38.6889313
0.568,11
0.568,37
0.568,0
0.568,24
0.568,24
0.568,55
0.568,45
0.568,31
0.568416667,27.77777778
0.568448101,22.84810127
0.568532333,37.1
0.568764706,43.52941176
0.569,25
0.569,65
0.569,25
0.569,39
0.569,35
0.569,39
0.569,30
0.569,35
0.569142857,58.28571429
0.569147826,41.08695652
0.5692,38
0.569333333,6.333333333
0.5694,39
0.5694,34.4
0.569444444,54.77777778
0.5695,12.5
0.569519231,29.43269231
0.569875,35.75
0.57,26
0.57,14
0.57,47
0.57,30
0.57,24
0.570002581,20.72043011
0.5702,42
0.570366667,43.16666667
0.5705,22
0.5706,50.8
0.5706,31.8
0.571,69
0.571,0
0.571,0
0.571,37
0.571045455,34.31818182
0.571228571,61.71428571
0.5715,4.5
0.5715,36
0.5715,31.66666667
0.571692308,14.07692308
0.571714286,44.85714286
0.572,46.5
0.572,26
0.572,39
0.572,44
0.572,0
0.572,21.66666667
0.572,48
0.572,38
0.572142857,28.85714286
0.57225,25.75
0.572333333,54.44444444
0.572714286,44.57142857
0.572714286,3.666666667
0.572929825,40.71929825
0.572965217,42.65217391
0.573,58
0.573,30
0.573,58
0.573,30
0.573,62
0.573,0
0.573,45
0.573,58
0.573,59.125
0.573,60
0.573,63
0.573085714,53.57142857
0.57325,54
0.5735,39.5
0.573584444,41.11111111
0.573886826,25.34347826
0.574,43
0.574,29
0.574,43
0.574,57
0.574,57
0.574,57
0.574,59
0.574,21
0.574,29.2
0.574,34
0.574166667,33
0.574258621,48.26724138
0.574376471,46.41176471
0.574766667,75.4
0.574769231,41.61538462
0.574909091,45.72727273
0.575,18
0.575,37
0.575,36
0.575,37
0.575,49
0.575,49
0.575,60
0.575225,0
0.57525,39.25
0.575457143,66.88571429
0.57546,0
0.5755,64
0.575621622,46.9009009
0.575898113,30.75495308
0.576,1
0.576,58
0.576,38
0.576,49
0.576,61
0.576,50
0.576,30.5
0.576,15
0.5760075,49.75
0.576565741,34.56018519
0.576666667,46.33333333
0.57675,70.875
0.57675,50.75
0.577,31.33333333
0.577,38
0.577,56
0.577,60
0.577,49
0.577,73
0.577,34
0.577,38
0.577111111,43.16666667
0.577111111,42.22222222
0.577363636,20.36363636
0.577477419,50.03225806
0.5775,59
0.5775,65.5
0.577625843,26.16853933
0.577666667,34.5
0.577666667,46.33333333
0.5779,38.9
0.578,61
0.578,44
0.578,52
0.578,39
0.578,45
0.578,49
0.578,48
0.578,41
0.578030508,42.47457627
0.57825,37.75
0.578333333,39.33333333
0.578333333,66
0.578333333,33.33333333
0.5785,40.5
0.578666667,36.66666667
0.57876087,39.08695652
0.5788,63.8
0.578965517,35.13793103
0.579,48
0.579,7
0.579,43
0.579,46
0.579,35
0.579,19
0.579,27
0.57909375,63
0.579363636,44.81818182
0.579418182,45
0.5795,45
0.5795,19.5
0.5795,62.5
0.579574783,20.7826087
0.58,35
0.58,52
0.58,37.66666667
0.58,43
0.58,0
0.58,67
0.58,43.5
0.5801,42
0.580333333,33
0.5805,47
0.580764583,40.27083333
0.581,42
0.581,33
0.581,56
0.581,43
0.581,43
0.581,55
0.581,28
0.581,18.5
0.581,24
0.581,46
0.581142857,47.78571429
0.581428571,12.71428571
0.5815,64.5
0.581611111,28.97222222
0.581666667,56.33333333
0.582,26
0.582166667,32
0.58225,54.5
0.58225,21
0.582339655,26.17241379
0.5825,59
0.582592235,40.82352941
0.5826,27.2
0.582626829,35.09756098
0.582846154,42.53846154
0.583,59
0.583,20
0.583,47
0.583,47
0.583,36
0.583,47
0.583,36
0.583,47
0.583,47
0.583,30
0.583,35
0.583,20
0.583,47
0.58305,45.38888889
0.58343125,29.625
0.583444444,41.55555556
0.5835125,54.375
0.58355,43.75
0.583558824,11.82352941
0.583866667,48.13333333
0.584,43
0.584,21.33333333
0.584,41
0.584,27.5
0.5845,46
0.584878261,31.2826087
0.585,51
0.585,51
0.585,0
0.585,33
0.585,51
0.585,35
0.585,0
0.585,31
0.585,51
0.585,76
0.585,56.16666667
0.585352941,58.70588235
0.5855,52.5
0.5855,50
0.585666667,41
0.585785714,23.92857143
0.586,20.5
0.586,50
0.586,49
0.586,39
0.586333333,45.33333333
0.586464286,30.32142857
0.5865,43.5
0.586545455,50.90909091
0.586666667,38.33333333
0.58679,37.55
0.586925926,17.83950617
0.58695,55.75
0.587,61
0.587,74
0.587,48
0.587,54
0.587,71
0.587,62
0.587,1
0.587,34.66666667
0.587,48
0.587,48
0.587,48
0.587375,45.625
0.5875,58.5
0.587666667,24.33333333
0.587666667,37.33333333
0.588,21
0.588,8
0.588,8
0.588,42
0.588,53.5
0.588,31.66666667
0.588,64
0.5884,60
0.588454545,31.36363636
0.5885,0
0.588571429,47.14285714
0.588666667,43.33333333
0.588833333,41.66666667
0.588875,27
0.588961538,54.30769231
0.589,36
0.589,38
0.589,40
0.589,24
0.589,49.5
0.589,36.5
0.589,7
0.589,66
0.589,55
0.589,51
0.589,41
0.589166667,31.25
0.5895,39.25
0.5895,41
0.589709677,34
0.589735849,37
0.589875,53.25
0.59,39.5
0.59,43
0.59,61
0.59,65
0.59,39
0.59,57
0.59,65
0.590111111,38.33333333
0.590222222,34.11111111
0.590333333,46.11111111
0.590369231,25.03846154
0.5905,40.5
0.5905,39.5
0.5905,14.375
0.5907,30.125
0.591,12
0.591,77
0.591,44
0.591,41.8
0.59125,40.5
0.591333333,25.33333333
0.591386364,38.75
0.5915,25
0.591626667,42.82666667
0.591984375,55.53125
0.592,46
0.592,50
0.592,39
0.592,68
0.592013889,19.81944444
0.592091892,52.95945946
0.5925,0
0.5925,32.5
0.5926,38.8
0.592666667,44.66666667
0.592891574,36.5
0.593,59
0.593,62
0.593,23
0.593,24
0.593,34.5
0.593,52.6
0.593,37
0.593,37
0.593170833,21.66666667
0.593223191,59.19101124
0.593454286,32.88669951
0.5935,42
0.593666667,53
0.593888889,23.27777778
0.594,32
0.594,45
0.594,61
0.594,37
0.594,0
0.594,32
0.594,53.33333333
0.5945,45.5
0.594833333,15.16666667
0.595,56
0.595,58.5
0.595,19
0.595,24
0.595,30.5
0.595,1
0.595,66
0.595333333,23.33333333
0.595454545,37.81818182
0.59547619,46.95238095
0.5955,36
0.5957,21.8
0.596,56
0.596,41
0.596,20.5
0.596,24
0.596,55
0.596103448,38.83908046
0.596206667,51.33333333
0.5964,35.2
0.5964,49.2
0.596777059,35.14705882
0.597,47.5
0.597,0
0.597,57.5
0.597,29.5
0.597,0
0.597,44.5
0.597,36.5
0.597142857,68.28571429
0.597166667,23.33333333
0.5972,2.752941176
0.597207692,53.30769231
0.597666667,28
0.59775,26.5
0.598,39
0.598,52
0.598,34
0.598,34
0.598,10
0.598,52
0.598,0
0.598,52
0.598,14
0.598,31
0.598,63
0.598,34
0.5982,37.4
0.59828,56.66666667
0.598418919,28.24324324
0.5987135,24.16666667
0.598753731,34.64179104
0.598980392,46.23529412
0.599,28
0.599,28
0.599,28
0.599,0
0.599,28
0.599,28
0.599,52
0.5995,43
0.5995,41.5
0.599571429,50.28571429
0.5996,42.6
0.6,17
0.6,45
0.6,20
0.6,48
0.6,44
0.6,48
0.6,48
0.6,21
0.6,27
0.6,59
0.600025862,27.17241379
0.60048,27
0.6005,45
0.600733333,57.8
0.60075,29.875
0.60075,25.5
0.600818182,49.36363636
0.601,40
0.601,0
0.601,29.25
0.601,48
0.601,32
0.601,48
0.601,29
0.601,66
0.601,44.66666667
0.601,44
0.601,56
0.601,13
0.601,8
0.601,48
0.601256667,0
0.601333333,41
0.601682941,38.88235294
0.601777778,42.11111111
0.6018,0
0.602,25
0.602,37
0.602,33
0.602,44
0.602,8
0.602,33
0.602,58
0.602,21
0.602,44
0.602166667,47.83333333
0.6025,31
0.603,59
0.603,64
0.603,41
0.603,45.5
0.603,48
0.603,24
0.603166667,15.83333333
0.603333333,31.66666667
0.6035,43
0.604,41
0.604,37.75
0.604,34
0.604,48
0.604,52.5
0.604,32
0.60425,24
0.604444444,0
0.6045,48
0.604666667,62.33333333
0.60478125,25.8125
0.604875,16.4375
0.605,50
0.605,21
0.605,21
0.605,44
0.605,2
0.605,64
0.605,35
0.605,66.66666667
0.605,52
0.605,18
0.605,58
0.605,51
0.605,0
0.605,0
0.605,67
0.605155844,40.72727273
0.605333333,18
0.6055,28.5
0.605666667,35.66666667
0.605954286,34.11428571
0.606,19
0.606,0
0.606075,0.1
0.6065,30
0.606663636,18.18181818
0.606714286,51.71428571
0.60675,35.5
0.60679,36.8
0.606885714,48.85714286
0.606931818,25.06818182
0.607,48
0.607,47.85714286
0.607,71
0.607347826,51.08695652
0.607533333,66.13333333
0.607666667,63.66666667
0.607666667,39
0.607690164,25.82786885
0.608,12
0.608,49
0.608,83
0.608,0
0.6082,54
