genres,popularity
"['japanese soundtrack', 'japanese vgm', 'video game music']",44
"['japanese traditional', 'koto']",14.83333333
"['japanese traditional', 'meditation', 'shakuhachi']",45
['japanese traditional'],13
"['japanese vgm', 'otacore']",48
"['japanese vgm', 'sound team']",50
['japanese vgm'],50
"['jawaiian', 'kaneka', 'polynesian pop']",51.23529412
"['jawaiian', 'nz reggae', 'polynesian pop']",52
"['jawaiian', 'polynesian pop']",55
"['jawaiian', 'polynesian pop']",51
"['jawaiian', 'polynesian pop']",0.625
"['jawaiian', 'polynesian pop']",53.4
"['jawaiian', 'polynesian pop']",45
"['jawaiian', 'polynesian pop']",46.66666667
"['jawaiian', 'polynesian pop']",49
"['jawaiian', 'polynesian pop']",51
"['jawaiian', 'polynesian pop']",53.5
"['jawaiian', 'reggae fusion', 'reggae rock']",53
"['jawaiian', 'reggae rock', 'shiver pop']",45
"['jawaiian', 'reggae rock', 'west coast reggae']",40
"['jawaiian', 'reggae rock', 'west coast reggae']",48
"['jawaiian', 'reggae rock', 'west coast reggae']",40
"['jawaiian', 'reggae rock']",51
"['jawaiian', 'reggae rock']",0
"['jawaiian', 'reggae rock']",45
"['jawaiian', 'reggae rock']",48.5
"['jawaiian', 'reggae rock']",50.4
['jawaiian'],47.5
['jawaiian'],27.33333333
['jawaiian'],46
['jawaiian'],40
['jazz accordion'],10
['jazz accordion'],0
"['jazz blues', 'jazz drums', 'jazz funk', 'soul jazz']",32
"['jazz blues', 'jazz saxophone', 'jump blues', 'rhythm and blues']",13.66666667
"['jazz blues', 'jazz saxophone', 'soul jazz']",36
"['jazz blues', 'jazz trumpet', 'stride', 'swing']",2.708333333
"['jazz blues', 'jump blues', 'piano blues', 'rhythm and blues']",36
"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",23.92857143
"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll']",37.2
"['jazz blues', 'jump blues']",11
"['jazz blues', 'piano blues']",34
"['jazz blues', 'rhythm and blues', 'swing']",41
"['jazz blues', 'rhythm and blues', 'swing']",41.25
"['jazz blues', 'rhythm and blues']",2
"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",57.8
"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",28.97330595
"['jazz blues', 'stride', 'swing']",12.33333333
['jazz blues'],35.5
"['jazz brass', 'jazz trombone', 'space age pop']",9.365853659
"['jazz brass', 'jazz trombone']",3
"['jazz brass', 'jazz trombone']",56
"['jazz brass', 'jazz trombone']",2.125
"['jazz brass', 'jazz trombone']",1
"['jazz chileno', 'nueva cancion']",8.833333333
"['jazz clarinet', 'meditation']",13.09090909
['jazz clarinet'],3.75
['jazz colombiano'],36
"['jazz cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']",2
"['jazz cubano', 'latin jazz', 'mambo']",24
"['jazz cubano', 'latin jazz', 'musica tradicional cubana']",47.85714286
"['jazz cubano', 'latin jazz']",31.66666667
['jazz cubano'],10.4
['jazz cubano'],10
"['jazz double bass', 'jazz mexicano']",36
"['jazz double bass', 'swedish jazz']",47.25
['jazz double bass'],14.5
['jazz double bass'],8.25
['jazz double bass'],34
['jazz double bass'],0
['jazz double bass'],24.47368421
['jazz double bass'],3.333333333
['jazz double bass'],46
['jazz double bass'],32.82352941
['jazz double bass'],0.714285714
['jazz double bass'],10.16666667
"['jazz drums', 'jazz funk', 'jazz fusion']",36.42857143
"['jazz drums', 'jazz funk', 'post-disco', 'soul jazz']",38
"['jazz drums', 'new orleans jazz']",4.5
['jazz drums'],15
['jazz drums'],24
['jazz drums'],21.66666667
['jazz drums'],47.25
['jazz drums'],3.875
['jazz drums'],50
['jazz drums'],20.95890411
['jazz drums'],26
['jazz drums'],21.71428571
['jazz drums'],9
"['jazz flute', 'jazz funk', 'soul jazz']",33
"['jazz flute', 'latin jazz']",31
['jazz flute'],7.214285714
['jazz flute'],49
"['jazz funk', 'jazz fusion', 'jazz guitar', 'modern funk', 'soul jazz']",46
"['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz', 'yacht rock']",37.88888889
"['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz']",36.42857143
"['jazz funk', 'jazz fusion', 'jazz guitar']",36
"['jazz funk', 'jazz fusion', 'jazz guitar']",35.5
"['jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']",35.93103448
"['jazz funk', 'jazz fusion', 'jazz saxophone', 'p funk', 'soul jazz']",38.33333333
"['jazz funk', 'jazz fusion', 'jazz saxophone', 'smooth jazz', 'smooth saxophone']",32.68965517
"['jazz funk', 'jazz fusion', 'modern funk', 'smooth jazz']",34.28571429
"['jazz funk', 'jazz fusion', 'modern funk', 'smooth jazz']",32.6
"['jazz funk', 'jazz fusion', 'modern funk']",38
"['jazz funk', 'jazz fusion', 'progressive jazz fusion', 'smooth jazz']",26.36363636
"['jazz funk', 'jazz fusion', 'smooth jazz']",27.54285714
"['jazz funk', 'jazz fusion', 'smooth jazz']",40
"['jazz funk', 'jazz fusion', 'soul jazz']",40
"['jazz funk', 'jazz fusion']",28
"['jazz funk', 'jazz fusion']",32.5
"['jazz funk', 'jazz guitar']",33.66666667
"['jazz funk', 'jazz piano', 'soul jazz']",37.5
"['jazz funk', 'jazz piano', 'soul jazz']",33.5
"['jazz funk', 'jazz saxophone', 'smooth jazz', 'soul jazz']",32
"['jazz funk', 'smooth jazz']",45
"['jazz funk', 'smooth jazz']",34.25
"['jazz funk', 'smooth jazz']",35.97260274
"['jazz funk', 'smooth jazz']",32.28571429
"['jazz funk', 'smooth jazz']",29.55555556
"['jazz funk', 'smooth jazz']",48.33333333
"['jazz funk', 'smooth jazz']",31
"['jazz funk', 'soul jazz']",34
"['jazz funk', 'soul jazz']",36
"['jazz funk', 'soul jazz']",33.33333333
['jazz funk'],34
['jazz funk'],31
['jazz funk'],37
['jazz funk'],36
"['jazz fusion', 'jazz guitar', 'neo classical metal']",31
"['jazz fusion', 'jazz guitar']",32.5
"['jazz fusion', 'jazz piano']",23.25
"['jazz fusion', 'smooth jazz']",36.53333333
"['jazz fusion', 'southern rock']",30
['jazz fusion'],33.33333333
"['jazz guitar', 'jazz trio']",33
"['jazz guitar', 'smooth jazz']",31.35483871
"['jazz guitar', 'smooth jazz']",45.5
"['jazz guitar', 'smooth jazz']",46
"['jazz guitar', 'space age pop']",19.61538462
"['jazz guitar', 'vintage jazz']",11.16666667
['jazz guitar'],6
['jazz guitar'],25
['jazz guitar'],35
['jazz orchestra'],34
"['jazz organ', 'rhythm and blues', 'soul jazz']",28.66666667
"['jazz piano', 'library music', 'stride']",14.75
"['jazz piano', 'stride']",23.5
['jazz piano'],14.90909091
['jazz piano'],4
"['jazz quartet', 'jazz violin']",31
['jazz quartet'],40
['jazz quartet'],46.33333333
['jazz quartet'],18.25
['jazz quartet'],17.57142857
['jazz quartet'],14.83333333
['jazz quartet'],8.8
['jazz quartet'],15.4
['jazz quartet'],34
['jazz quartet'],24.66666667
"['jazz rap', 'nu jazz']",36.33333333
['jazz rap'],51
['jazz rap'],39
['jazz rap'],45
['jazz rock'],25
['jazz rock'],41
"['jazz saxophone', 'jump blues', 'rhythm and blues']",0
"['jazz saxophone', 'latin soundtrack', 'smooth jazz']",30
"['jazz saxophone', 'new orleans jazz']",4
"['jazz saxophone', 'new orleans jazz']",34
"['jazz saxophone', 'rare groove']",37
"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",44
"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",44.2
"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",42
"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",43.33333333
"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",45
"['jazz saxophone', 'swedish jazz']",38.66666667
['jazz saxophone'],49
['jazz saxophone'],11.33333333
['jazz saxophone'],24.33333333
['jazz saxophone'],46
['jazz saxophone'],3.576923077
['jazz saxophone'],23
['jazz saxophone'],0.555555556
['jazz saxophone'],7.222222222
['jazz saxophone'],0.714285714
['jazz saxophone'],4.904761905
['jazz saxophone'],46
['jazz saxophone'],23.77777778
['jazz saxophone'],13
['jazz trio'],2.333333333
['jazz trio'],47
['jazz trio'],12.66666667
['jazz trio'],49
['jazz trio'],6
['jazz trio'],5.894736842
['jazz trio'],10
['jazz trio'],32
['jazz trio'],37
['jazz trio'],40
['jazz trio'],27.33333333
['jazz trio'],16.29310345
['jazz trio'],27.46153846
['jazz trombone'],21.71428571
['jazz trombone'],0.714285714
['jazz trombone'],25
['jazz trombone'],0
"['jazz trumpet', 'smooth jazz']",30.21875
"['jazz trumpet', 'smooth jazz']",46
"['jazz trumpet', 'smooth jazz']",45
"['jazz trumpet', 'space age pop']",2
['jazz trumpet'],15.66666667
['jazz trumpet'],9
['jazz trumpet'],45
['jazz trumpet'],18.22222222
['jazz trumpet'],4.333333333
['jazz trumpet'],11
['jazz tuba'],0
['jazz tuba'],0
"['jazz vibraphone', 'latin jazz', 'salsa', 'salsa international']",29.55555556
"['jazz vibraphone', 'swedish jazz']",38
['jazz vibraphone'],25.4
['jazz vibraphone'],5.75
"['jazz violin', 'traditional folk']",32.66666667
['jazz violin'],36
['jazz violin'],0.714285714
['jazz violin'],0
"['jazz', 'jazz blues', 'jazz piano', 'soul jazz', 'vocal jazz']",20.74193548
"['jazz', 'jazz quartet']",19.5
"['jazz', 'jazz trio']",11.45
['jazz'],10.8125
['j-dance'],65
['j-division'],61
['jewish cantorial'],0
"['j-idol', 'japanese electropop']",57
"['j-idol', 'j-pop', 'j-pop girl group']",58
"['j-idol', 'k-pop', 'k-pop girl group']",55
"['j-metal', 'japanese heavy metal', 'japanese power metal', 'visual kei']",40.66666667
"['j-metal', 'japanese post-hardcore', 'oshare kei', 'visual kei']",50
"['j-metal', 'j-poprock', 'japanese metalcore']",52.66666667
"['j-metal', 'j-poprock', 'j-rock', 'japanese metalcore', 'japanese post-hardcore', 'trancecore']",63
"['j-metal', 'j-rock', 'japanese new wave', 'visual kei']",42
"['j-metal', 'otacore']",46.5
['jordanian pop'],67
"['jovem guarda', 'mpb']",41.25
['jovem guarda'],47
"['j-pop girl group', 'okinawan pop']",54
['j-pop girl group'],34
"['j-pop', 'japanese city pop', 'japanese new wave', 'kayokyoku', 'techno kayo']",44
"['j-pop', 'japanese city pop', 'japanese singer-songwriter']",42
"['j-pop', 'japanese city pop']",36
"['j-pop', 'japanese city pop']",32
"['j-pop', 'japanese city pop']",35.66666667
"['j-pop', 'japanese singer-songwriter']",52.33333333
"['j-pop', 'japanese singer-songwriter']",47.5
"['j-pop', 'j-poprock', 'j-punk', 'j-rock', 'japanese punk rock', 'okinawan pop']",64
"['j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'visual kei']",59
"['j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'visual kei']",66.25
"['j-pop', 'j-poprock', 'j-rock', 'japanese indie rock']",72
"['j-pop', 'j-poprock', 'j-rock', 'okinawan pop']",57
"['j-pop', 'j-poprock', 'j-rock']",54.2
"['j-pop', 'j-poprock', 'j-rock']",61
"['j-pop', 'j-poprock', 'j-rock']",60.5
"['j-pop', 'j-poprock', 'j-rock']",67
"['j-pop', 'j-poprock']",61
"['j-pop', 'j-reggae', 'japanese r&b']",47
"['j-pop', 'okinawan pop']",40
['j-pop'],57
['j-pop'],82
['j-pop'],45
"['j-poprock', 'j-rock', 'japanese alternative rock', 'japanese city pop', 'japanese dream pop', 'shibuya-kei']",50
"['j-poprock', 'okinawan pop']",38
"['j-poprock', 'otacore']",44
['j-poprock'],60
['j-poprock'],42
"['j-punk', 'japanese garage rock', 'japanese girl punk', 'japanese pop punk', 'japanese punk rock']",39
"['j-rock', 'japanese alternative rock', 'japanese emo']",53
"['j-rock', 'japanese city pop']",52
"['jug band', 'string band']",0
"['jug band', 'traditional blues', 'vintage country folk']",6
"['jump blues', 'rhythm and blues']",28
"['jump blues', 'rhythm and blues']",31
"['jump blues', 'rhythm and blues']",33
"['jump blues', 'rhythm and blues']",39
['jump blues'],22
['jump blues'],0
['kabarett'],16
['kabyle'],52
"['kannada bhava geethe', 'sandalwood']",0
"['kannada bhava geethe', 'sandalwood']",0
['kannada bhava geethe'],0
['kannada bhava geethe'],0
['kannada bhava geethe'],0
['kansas city hip hop'],50
['kansas city hip hop'],43.66666667
['kansas city hip hop'],55
['kansas city hip hop'],57
['kansas city hip hop'],61
['kansas city hip hop'],61
['kashmiri pop'],0
"['kawaii future bass', 'lo-fi beats']",64.66666667
['kawaii future bass'],58
['kawaii future bass'],53
"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",65.14925373
['kentucky hip hop'],69.5
"['kentucky indie', 'kentucky roots', 'outlaw country']",57.52112676
"['kentucky metal', 'kentucky punk']",40
"['kentucky mountain folk', 'old-time fiddle', 'vintage old-time']",0
"['kentucky mountain folk', 'old-time']",26
['keroncong'],16
"['khaleeji iraqi', 'middle eastern traditional']",0.166666667
"['kids dance party', 'pop rap']",61
['kids dance party'],28
"['k-indie', 'korean pop', 'korean r&b']",58
"['k-indie', 'k-pop', 'korean pop']",52
"['k-indie', 'k-pop', 'korean r&b']",63.5
"['k-indie', 'k-pop', 'k-rap', 'korean pop', 'korean r&b']",66
"['k-indie', 'k-pop', 'k-rap', 'korean pop', 'korean r&b']",56.66666667
"['k-indie', 'k-rap', 'korean r&b']",67
"['k-indie', 'k-rap', 'korean r&b']",0
['k-indie'],51
"['kirtan', 'mantra']",0
"['kirtan', 'meditation', 'shakuhachi']",35
"['kirtan', 'meditation', 'shamanic', 'world fusion']",52.5
"['kirtan', 'meditation', 'shamanic']",58
"['kirtan', 'meditation', 'shamanic']",48.5
"['kirtan', 'meditation', 'shamanic']",55
"['kirtan', 'meditation', 'shamanic']",51
"['kirtan', 'meditation', 'shamanic']",48
"['kirtan', 'meditation', 'sitar', 'world fusion']",42
"['kirtan', 'shamanic', 'world fusion']",59
['kirtan'],61
['kirtan'],54.66666667
"['kiwi rock', 'nz hardcore', 'nz punk']",49
"['kiwi rock', 'nz singer-songwriter', 'polynesian pop']",61
['kleine hoerspiel'],0.5
"['klezmer', 'russian folk']",5.8
['klezmer'],18
['kodomo no ongaku'],36
"['kolsche karneval', 'vintage schlager']",1
"['kompa', 'twoubadou', 'zouk']",46
"['kompa', 'twoubadou']",29
['kompa'],5
['kompa'],34
['kora'],31
"['korean classical performance', 'korean classical piano']",46
"['korean classical performance', 'korean classical piano']",52
"['korean classical performance', 'violin']",51
['korean classical performance'],37.66666667
['korean indie rock'],51
['korean pop'],46
['korean pop'],46
['korean pop'],37
['korean pop'],34.5
['korean pop'],42
['korean pop'],36
['korean pop'],60
['korean pop'],41
['korean r&b'],60
['korean r&b'],61
['korean r&b'],58
['korean r&b'],61
"['korean trap', 'underground hip hop']",61
['k-pop boy group'],63
['k-pop girl group'],76.33333333
['k-pop girl group'],78.42857143
"['k-pop', 'korean mask singer']",73
"['k-pop', 'korean pop', 'korean r&b']",62
"['k-pop', 'korean pop', 'korean r&b']",66
"['k-pop', 'korean pop']",58
"['k-pop', 'korean pop']",68.5
"['k-pop', 'korean pop']",67
"['k-pop', 'korean r&b']",71
"['k-pop', 'korean r&b']",62
"['k-pop', 'k-pop boy group', 'korean pop']",48
"['k-pop', 'k-pop boy group', 'korean pop']",55
"['k-pop', 'k-pop boy group', 'korean pop']",59.5
"['k-pop', 'k-pop boy group']",68
"['k-pop', 'k-pop boy group']",60.77777778
"['k-pop', 'k-pop boy group']",1
"['k-pop', 'k-pop boy group']",68.44802867
"['k-pop', 'k-pop boy group']",68
"['k-pop', 'k-pop boy group']",67.75
"['k-pop', 'k-pop boy group']",62
"['k-pop', 'k-pop boy group']",0
"['k-pop', 'k-pop boy group']",64.33333333
"['k-pop', 'k-pop boy group']",50
"['k-pop', 'k-pop boy group']",61
"['k-pop', 'k-pop boy group']",68
"['k-pop', 'k-pop boy group']",64.66666667
"['k-pop', 'k-pop boy group']",69
"['k-pop', 'k-pop boy group']",67.66666667
"['k-pop', 'k-pop boy group']",68
"['k-pop', 'k-pop boy group']",67.5
"['k-pop', 'k-pop boy group']",55
"['k-pop', 'k-pop boy group']",63
"['k-pop', 'k-pop boy group']",75.66666667
"['k-pop', 'k-pop boy group']",50
"['k-pop', 'k-pop boy group']",65
"['k-pop', 'k-pop boy group']",74
"['k-pop', 'k-pop girl group', 'korean pop']",43
"['k-pop', 'k-pop girl group']",79.25
"['k-pop', 'k-pop girl group']",61
"['k-pop', 'k-pop girl group']",56
"['k-pop', 'k-pop girl group']",76.28205128
"['k-pop', 'k-pop girl group']",54
"['k-pop', 'k-pop girl group']",72
"['k-pop', 'k-pop girl group']",77
"['k-pop', 'k-pop girl group']",65
"['k-pop', 'k-pop girl group']",54
"['k-pop', 'k-pop girl group']",73.4
"['k-pop', 'k-pop girl group']",68
"['k-pop', 'k-pop girl group']",67.42857143
"['k-pop', 'k-pop girl group']",54
"['k-pop', 'k-pop girl group']",71.96
"['k-pop', 'k-pop girl group']",50.5
"['k-pop', 'k-pop girl group']",57
"['k-pop', 'k-rap', 'korean pop', 'korean r&b']",65.5
"['k-pop', 'k-rap', 'korean r&b']",65
"['k-pop', 'k-rap', 'korean r&b']",61
"['k-pop', 'k-rap']",56.57142857
"['k-pop', 'k-rap']",67.85714286
['k-pop'],73
['k-pop'],57
['k-pop'],55
['k-pop'],66.07692308
['k-pop'],76
['k-pop'],75
['k-pop'],74
['k-pop'],74
['k-pop'],70
['k-pop'],69
