tempo,popularity
107.968,0
107.968125,47.125
107.970537,49.49074074
107.972,42
107.9733714,0
107.977,54
107.978,54
107.978,44
107.982,39
107.982,54.6
107.985,55
107.9882222,0
107.989,64
107.989,64
107.9896667,58
107.991,68
107.991,68
107.991,37
107.991,61
107.9935556,1.666666667
107.997125,0
107.999,12
108.0005,59
108.001,68
108.002,55
108.002,42
108.004,20
108.006,43
108.007,38
108.0074615,52.07692308
108.0103333,48
108.0103333,65
108.011,65
108.0118,69
108.012,63
108.0121667,35.66666667
108.013,31.77777778
108.013,74.5
108.016,48
108.017,72.33333333
108.0174,61.6
108.018,60
108.02,66
108.02,66
108.0229333,0
108.024,66
108.024,66
108.02585,69.575
108.026,57
108.026,57
108.026,57
108.028,0.5
108.029125,29.125
108.0295,0
108.032625,0.375
108.0333333,44.66666667
108.034,78
108.034,78
108.0351,21.2
108.0363333,31.33333333
108.041,63
108.042,52
108.0445,70.5
108.044525,36.8
108.044881,18.19047619
108.0475,46.5
108.0531006,5.289308176
108.0573333,49
108.0573538,10.83076923
108.0574,38.8
108.0583721,0.023255814
108.0593333,0
108.06,0
108.06,36
108.0606667,34.66666667
108.064,36
108.066,39
108.0664,36.2
108.0681,49.4
108.06852,6.36
108.07,38
108.0712247,0.890429958
108.0766667,0
108.0805,35.33333333
108.0838571,55
108.086,50.04761905
108.0864444,52.74074074
108.0874286,31.85714286
108.0874286,31.85714286
108.09,16.5
108.09,44
108.0934471,48.93529412
108.095,41
108.095875,42.875
108.099,42
108.1006582,55.83544304
108.1030909,5.363636364
108.1057143,53.28571429
108.107,0
108.1070909,21.63636364
108.112,0
108.11775,64.25
108.1177692,49.23076923
108.1212549,0
108.1220918,36.2755102
108.12375,1.833333333
108.1240993,23.75334821
108.128,68
108.1281429,46.85714286
108.13,51
108.131,31.5
108.1356667,39.33333333
108.1389231,44.46153846
108.1402778,49
108.14225,29.5
108.1427692,56.23076923
108.1455385,38.38461538
108.1456667,41.5
108.149,0
108.1555,73
108.1566667,2
108.157619,2.428571429
108.1588889,44
108.159,66
108.16,10
108.1640909,13.09090909
108.1656667,7.333333333
108.166,34
108.166,39
108.1663333,39.33333333
108.1703333,55.33333333
108.1743023,39.69767442
108.1756667,49.66666667
108.1761429,55.42857143
108.1766875,63.6625
108.1778333,57.83333333
108.1806,39.03333333
108.1816154,27.26923077
108.183,44.5
108.187,47
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.198,0.714285714
108.2056,9.2
108.2056,9.2
108.2056,9.2
108.2056,9.2
108.2056,9.2
108.2063256,7.627906977
108.2072545,59.05454545
108.2125,52.5
108.21325,40.5
108.214,0
108.217,42
108.2185,0
108.21925,0.3125
108.226,37
108.232,40
108.2347143,1.142857143
108.243,0
108.243,0
108.244,17.66666667
108.245,37
108.248,0
108.255,41
108.2583333,34.83333333
108.2587222,25.38888889
108.259,0
108.2596667,0
108.261,0
108.2613333,10.33333333
108.2640909,43.36363636
108.265,14
108.265,14
108.2681739,7.347826087
108.2706667,0
108.2715,0.5
108.274,57
108.2797368,42.63157895
108.2914167,61.65277778
108.298,40
108.2984615,50.61538462
108.2986667,40.33333333
108.3021667,24
108.309,10.19148936
108.3094,32.2
108.31125,13.32142857
108.313,0.5
108.326,27
108.326,27
108.326,27
108.3273256,0
108.331,16
108.3314112,34.04672897
108.3373,0
108.3452222,42.88888889
108.3465,44.5
108.347,31
108.3533333,40.33333333
108.3595,43
108.363,46
108.3681321,37
108.372,0
108.3761471,34.32352941
108.3765,44.5
108.3787,26.6
108.379,0
108.3875,52.5
108.39,54
108.393,41.8
108.397875,28
108.3982222,58.11111111
108.40325,0
108.4056667,29
108.406,37
108.4061364,42.54545455
108.4074444,32.66666667
108.4074444,32.66666667
108.4075,4
108.4103103,38.77931034
108.415,57.81818182
108.4153158,57.78947368
108.416,40
108.416,40
108.416,57
108.4244,7
108.4247241,44.65517241
108.4253333,18.66666667
108.4275,5.5
108.4285714,40
108.4286667,1.333333333
108.4292798,19.80952381
108.4296842,51.26315789
108.432,0
108.4375,0
108.4416,55.8
108.4452,22
108.44804,14
108.4481818,30.36363636
108.455,51.75
108.4588571,39.71428571
108.46,54.5
108.46,8.80952381
108.4606667,40.33333333
108.463,57
108.4716786,33.10714286
108.4755,34
108.4798696,52.65217391
108.4823333,17.55555556
108.4835,51.5
108.4836667,26.66666667
108.4872667,40.93333333
108.4910326,49.2826087
108.492,60.5
108.4935,20
108.4936667,35
108.495,50
108.5025,46.5
108.508,0.25
108.5102581,42.85483871
108.5111,14.20666667
108.5135741,52.87037037
108.51575,0
108.516,39
108.523,43.5
108.525,60
108.5315,21
108.5325,7.888888889
108.5325714,11
108.536,73
108.538,35
108.538,48.5
108.54025,0
108.544,0
108.5513333,72
108.5566429,23.78571429
108.5626429,43
108.5696667,51
108.5781111,36.61111111
108.5784,6.4
108.5788,33.6
108.58,28
108.58,28
108.582,15.5
108.582,15.5
108.5885,0
108.59,34
108.59,34
108.59,34
108.59,34
108.5955767,37.63492063
108.5998,43.4
108.6005,68
108.6018384,70.50505051
108.6026364,39.90909091
108.604,34
108.612,62.33333333
108.6126,54.8
108.613,34
108.6135,35
108.614,42.25
108.6185455,40
108.62325,4.5
108.6244,58.4
108.6282083,59.51388889
108.6318571,12.28571429
108.6326667,18
108.6332321,30.32142857
108.634,2
108.636,49
108.6361429,51.85714286
108.63776,58.6
108.6425,34
108.6431818,56.27272727
108.6475385,51.07692308
108.6485,0
108.6546,44.2
108.6564803,36.61572052
108.6622745,49.88235294
108.664,41
108.6646154,47.69230769
108.6646667,41.66666667
108.6653333,48.33333333
108.6675,0
108.668,52
108.6696667,0
108.6775366,1.512195122
108.6907083,26.33333333
108.691,13
108.692,37
108.6936667,49.33333333
108.6985,55.25
108.7025,58.5
108.7072807,40.71929825
108.7076769,5.538461538
108.7086,4
108.7114667,60.93333333
108.7132,49.8
108.7145,21
108.7148824,19.47058824
108.7159583,47.3125
108.717,0
108.721,52.5
108.7234,39.2
108.7236667,0
108.724,31
108.724,37
108.7297,26.95
108.731,48
108.7345172,26.13793103
108.741,20
108.7502632,50.36842105
108.7515385,54.82051282
108.756,7
108.756,7
108.76,48.5
108.762,35
108.7655,56
108.7656364,13.18181818
108.768,28
108.7680152,0.96969697
108.7709091,41.63636364
108.7714667,0.8
108.7735,0
108.77575,0
108.77625,13
108.7785,47.5
108.779,2
108.7811429,6.285714286
108.784,0
108.7894,65.8
108.7895,35.5
108.7901034,0.206896552
108.795,44
108.7985,36
108.8039,0.1
108.8083462,41.61538462
108.8146667,5.666666667
108.818,0
108.826,68
108.8292,62.4
108.831,24
108.8311333,51
108.8463333,61.66666667
108.8501228,55.9122807
108.851,0
108.85275,0
108.855,49
108.8655,3.5
108.8756,54.7
108.8773548,22.93548387
108.878,39
108.87925,5.285714286
108.882,0
108.889,74.66666667
108.8983667,28.3
108.9005104,50.20833333
108.9019167,0.041666667
108.902,73.4
108.902,36
108.9045,0
108.9057258,33.08064516
108.906,64
108.913,35
108.9189915,36.42372881
108.92,42
108.9206563,62.46875
108.9229636,39.56969697
108.9257813,0
108.9260976,35.6097561
108.9261053,50
108.9277487,16.0104712
108.93,0
108.933,0
108.9335,0
108.9375,45.5
108.9380824,24.77647059
108.9383,18.3
108.9389655,57.54022989
108.9395625,67.0625
108.93975,40
108.9399189,10.13513514
108.9406667,49
108.9406667,26
108.942,50
108.9449787,48.34042553
108.945,59
108.9504687,0
108.954,33
108.954,45
108.9551538,47.07692308
108.958,63
108.9585,59.5
108.962,43
108.962,41
108.9661818,49.59090909
108.9662609,0
108.9675,72.5
108.9675,48
108.972,0.25
108.973371,12
108.975,43.33333333
108.976,14
108.9761,46.3
108.981,12.5
108.9903333,56
108.991,55
108.993,70
108.994,35
108.995,48
108.9978333,62.16666667
108.9985,29.5
108.999,53.71428571
109.0004375,58.0625
109.002325,71.825
109.003,66.5
109.0037079,16.85393258
109.0040435,0
109.0138333,25.33333333
109.014,63
109.019,47.66666667
109.0203,27
109.021,66.66666667
109.0211053,29.07894737
109.02175,32
109.0227692,35.92307692
109.0228667,45.4
109.0233077,33.38461538
109.026,0
109.027,56
109.0282,0.4
109.029,0
109.0294545,64.36363636
109.0300769,66.69230769
109.037,0
109.0382,4.466666667
109.0393333,38.33333333
109.04225,46.25
109.0432941,4.823529412
109.044551,7.816326531
109.045,32
109.045,32
109.045,18
109.0546667,54
109.057,55
109.057,55
109.0588571,65.42857143
109.0597353,59.47058824
109.0641333,0.066666667
109.06675,28.75
109.071,57
109.0716471,65.35294118
109.0734,24.2
109.074,4
109.0764737,17
109.077,0
109.0782857,35.28571429
109.0798421,51.34210526
109.0821667,0
109.0823333,43.33333333
109.084,0
109.085,34.2
109.0866667,41.66666667
109.0881875,45.625
109.0911515,25.45454545
109.0931739,55
109.0935,41.5
109.094,31
109.0989111,30.35555556
109.099625,36.375
109.0996667,23
109.1015,0
109.1025,12.5
109.103,26
109.1096667,34.66666667
109.111,48
109.111625,36.125
109.1117959,27.02040816
109.1134932,50.89041096
109.1255,69
109.126,11
109.126,47.5
109.1265,0
109.1283878,28.71428571
109.1293333,16.66666667
109.1296667,43.33333333
109.131,39
109.13737,29.21311475
109.1392,0
109.1418235,54.26470588
109.148,45
109.151,24
109.154,33.33333333
109.1591923,49.57692308
109.16125,55.75
109.163,0
109.1644091,0.090909091
109.167,50.85714286
109.17,48.5
109.1735,26
109.1746667,59.66666667
109.1776667,33.33333333
109.179,13
109.1802321,63.08928571
109.1811429,36.85714286
109.1825,31.5
109.1834286,29.14285714
109.1851481,0
109.186,38.66666667
109.192,61
109.192,0
109.192,61
109.192,0
109.198,0
109.199,35
109.199,26
109.2006316,34.10526316
109.2015,0
109.203,35.33333333
109.203,0
109.20316,17.12
109.2058421,37.78947368
109.2074839,1.193548387
109.2086667,74
109.2106875,52.875
109.211,51.5
109.2123002,17.20541761
109.2206667,0
109.221,0
109.2244,64.6
109.2255,66.08333333
109.227,0
109.231,2
109.2313333,50.66666667
109.2333333,39.66666667
109.234,42.63636364
109.236,31
109.237526,9.771149675
109.24155,0.05
109.2425,67.5
109.2428,47
109.2456667,46.33333333
109.2523333,40.66666667
109.25275,30.75
109.25525,51
109.2623333,21.16666667
109.2687857,30.57142857
109.2725,63
109.273,57
109.273,57
109.282,31
109.289,39
109.289,48.75
109.2917864,33.40776699
109.297,4
109.2985,53
109.3000526,28.68421053
109.305,42
109.307,6
109.315,3
109.316,50.5
109.325,0
109.328,0
109.3292083,7.208333333
109.3305,52
109.332,5
109.33475,39
109.336,20
109.336,67
109.3384688,34.03125
109.3394,11.45
109.341,45
109.3459474,24.47368421
109.352,0
109.3548182,67.63636364
109.3555,62
109.3562,70.8
109.358,58.70588235
109.3584839,32.47311828
109.36,61.33333333
109.3671053,4.263157895
109.369,55
109.374,0
109.3774189,28.24324324
109.381,0
109.381,0
109.381,0
109.3850746,34.64179104
109.386,39.5
109.392,33
109.3948012,28.65867032
109.39488,51.88
109.3959138,63.87931034
109.399,26
109.4076429,37.35714286
109.4113667,65.66666667
109.412,0
109.412,0
109.414,38
109.4145,50.94444444
109.4185,46
109.424,44.4
109.424,0
109.4243,65.9
109.4256667,38
109.4283333,40.33333333
109.4349434,21.77358491
109.4386667,36.53333333
109.442,42
109.4423333,41
109.444,39.33333333
109.44925,31.25
109.4536667,8
109.4543333,43.5
109.458,64.5
109.4604444,74
109.462,28
109.4623913,0
109.4626,0
109.4635,46.25
109.4644286,29.85714286
109.4653333,24.33333333
109.4653846,11.84615385
109.4653846,11.84615385
109.4733,7.9
109.475,0
109.475,58.5
109.4754615,66.07692308
109.484,29
109.4878571,46
109.489,0
109.491,36
109.49175,30.25
109.492,0
109.492,67.5
109.4923529,56
109.4925366,14.8902439
109.49575,0
109.496,0
109.4964286,39.71428571
109.4978,50.4
109.499,4.333333333
109.5068125,0.0625
109.513,42.5
109.514,0.4
109.519,37
109.5221667,59
109.524,23.5
109.526,32
109.5273103,5.24137931
109.534,32.66666667
109.5345,47.5
109.5383333,18.33333333
109.5386875,23.5625
109.539,39
109.5429099,57.6036036
109.5487324,34.1971831
109.5512308,23.23076923
109.553,53
109.553,52.5
109.5552,51.2
109.5565,70
109.558,50
109.5616087,17.34782609
109.5664286,48.42857143
109.5692222,56.66666667
109.57,31
109.5764444,29.33333333
109.5816667,12.66666667
109.5841667,0
109.5841667,0
109.5845,27
109.585,65.5
109.5876087,43.08695652
109.5878333,69.83333333
109.589,55
109.591,33
109.591,0
109.595,41
109.5974286,51.57142857
109.597459,17.01639344
109.5985,30.5
109.6092923,4.138461538
109.6097778,30.11111111
109.6145,40.5
109.6145,31
109.618625,66.575
109.6259417,1.470833333
109.632,9
109.632,9
109.634,44
109.6345,52.25
109.636,45
109.6404706,0
109.6448571,48.85714286
109.651,23.5
109.655,36
109.6575,0
109.6584,38.2
109.659,0
109.66175,0
109.66175,39.1875
109.66325,34.75
109.668961,53.90909091
109.67,42
109.6786944,34.91666667
109.6800971,19.9368932
109.69,16
109.69075,19.125
109.692,54
109.6973333,6.833333333
109.698,9
109.7002308,44.38461538
109.7065,0
109.707,0
109.7073333,48.33333333
109.708875,34.6875
109.7098621,52.93103448
109.7127727,0.227272727
109.7128571,2.761904762
109.71325,21.25
109.7133333,47
109.7137857,50.42857143
109.7172857,30.28571429
109.7175,53.75
109.721,38
109.725,35
109.737,41
109.74,49.6
109.747,63
109.7481818,6.318181818
109.753,37
109.755,60
109.755,60
109.7558333,33.16666667
109.759,48.66666667
109.766,49
109.766,49
109.766,49
109.766,49
109.766,49
109.766,49
109.766,49
109.766,49
109.7668667,43.46666667
109.769,64
109.7695,34.5
109.7710833,11.08333333
109.7736667,0
109.777,0
109.7774545,53.72727273
109.7810112,19.87032419
109.786,0
109.792,3
109.7942464,42.26811594
109.7945,14.25
109.7958632,0.358974359
109.7965,50.5
109.798,0
109.798,0
109.8039375,15.3125
109.8128333,56
109.813,23.33333333
109.8145,2
109.8157143,40.71428571
109.8163869,0.522613065
109.8195,60
109.822,49
109.8261579,34.26315789
109.8265,42.5
109.8268,0
109.829,46
109.832,0
109.832,50
109.8335,51
109.8363824,0
109.8393333,42.66666667
109.8406471,51.88235294
109.843,43
109.8456,40.8
109.8563269,49.45429363
109.85675,46.75
109.857,33
109.8590231,46.27692308
109.8591237,0.113402062
109.8646667,59.66666667
109.865,0
109.8653182,38.75
109.8655,0
109.868,42
109.8693333,17.33333333
109.8695882,56.94117647
109.871,35
109.8743761,43.22123894
109.8758,20.8
109.8765714,7.214285714
109.879,56
109.879,56
109.8799375,60.4375
109.8838214,16.78059837
109.894,33
109.8952941,57.94117647
109.898,63
109.898,63
109.899,49
109.9,38
109.9,38
109.9,73
109.9,38
109.9019286,0
109.9025833,41.91666667
109.906,57
109.907,48.4
109.908,54
109.9094444,27.44444444
109.9095,51.5
109.91,52
109.91225,38.25
109.913,46
109.918,61
109.9192,4.4
109.9225,51.5
109.9281429,0
109.9306923,2.153846154
109.9329231,45.76923077
109.9329429,34.94285714
109.933,46
109.935,37.04761905
109.9355,45
109.936,0
109.936,0
109.9363333,53.53333333
109.9376667,23
109.93768,27.36
109.9419231,13.69230769
109.943,0
109.943,0
109.945,57.66666667
109.947,32.5
109.9476667,19.66666667
109.9482,43.4
109.951,0
109.956,0
109.957,58
109.958,47
109.9603235,1.838235294
109.9610588,60.47058824
109.9625833,36.75
109.9656,19.2
109.969,64
109.9698333,62.25
109.97,6.916666667
109.9706667,0.333333333
109.972,49
109.97375,52
109.975,0
109.976,0
109.976,70
109.9772847,59.20437956
109.978,61
109.978,61
109.98,51.33333333
109.98,0
109.98,32
109.98,52
109.98,65
109.98,37.5
109.982,40
109.982,40
109.982,40
109.982,40
109.982,26
109.984,71
109.98525,53.625
109.9853333,47.33333333
109.986,83
109.987,0
109.987,65
109.9896154,46.30769231
109.991,59
109.991,57
109.9916667,64.66666667
109.9916667,6.666666667
109.99175,48.75
109.993,0
109.994,61
109.994,65
109.996,49
109.997,40
109.997,65
109.997,40
109.997,53
110,49
110,44
110,53
110,53
110,51
110.001,51
110.001,49
110.001,49
110.001,55
110.002,64
110.002,0
110.002,0
110.0026667,74
110.003,16.625
110.005,49
110.005,49
110.0065781,29.8125
110.007,44
110.0075,39.83333333
110.008,0
110.008,70
110.009,0
110.0095,52
110.01,69
110.01,63
110.0105,49
110.011,42
110.011,63
110.013,44
110.013,41
110.0156667,34.33333333
110.016,54
110.018,70
110.018,52
110.018,42
110.018,52
110.019,51
110.02,42
110.02,0
110.021,59
110.022,53.33333333
110.023,63
110.0245,56
110.026,47
110.027,43
110.028,48
110.03,62.33333333
110.0305,67.5
110.032,0
110.034,0
110.038,63
110.038,63
110.0385,51.5
110.0390922,39.0141844
110.041,61
110.045,58
110.045,56.25
110.048,57
110.048,57
110.0502941,8.529411765
110.051,63
110.0514,27.6
110.0518571,1.714285714
110.0525,0
110.0554167,18.08333333
110.057,60
110.0598571,58.14285714
110.06275,7.5
110.064,67
110.067,66
110.0688032,16.68733154
110.07525,41.15
110.0778,40.4
110.078,42
110.0806,51.8
110.082,21
110.085,65
110.0868,42.4
110.087,0
110.087,0
110.091,0
110.091,0
110.09125,51.5
110.0913846,13.53846154
110.092,42
110.093,35
110.093,68
110.1013333,5
110.1025,50.5
110.11,24
110.1113125,24.3125
110.1135351,50.25438596
110.1153929,0.392857143
110.1165714,31.14285714
110.1171046,25.05882353
110.119625,51.875
110.12156,0
110.1221667,0
110.12225,39.5
110.1274043,0.085106383
110.129,54
110.13,2
110.1333333,1.333333333
110.135,29
110.135,38
110.1359412,62.64705882
110.1414919,12.90725806
110.1416667,0
110.14175,0
110.1472,47.8
110.15,42
110.153,22
110.156,63
110.1583818,6.681818182
110.1602857,52.11428571
110.1633333,41.66666667
110.164,36
110.1642016,47.36290323
110.1677193,62.8245614
110.1681071,17.82142857
110.1705,41
110.174,61
110.174,61
110.177,0
110.177,0
110.1813065,10.01532567
110.1813333,26.66666667
110.182,0
110.1848571,0
110.1872222,49.66666667
110.193,67
110.19304,19.2
110.1947662,53
110.196,52
110.19925,37.25
110.2013846,48
110.205,14
110.207,54
110.2114,28.2
110.2164167,5.8
110.21675,36.25
110.2180308,60.07692308
110.219,12
110.22025,28.75
110.2225,36
110.228,45
110.229,56.33333333
110.2342857,49.71428571
110.237,57
110.238375,69.25
110.2406667,42
110.241,2.5
110.243,24
110.2432,52.6
110.2455,0
110.24647,0.74
110.252,0
110.252,0
110.2526667,24.33333333
110.25325,40.75
110.2545,36
110.256,39
110.25675,45.25
110.2581959,39.40206186
110.259,57
110.264,21.5
110.26575,27
110.2685714,45.14285714
110.2689048,50.04761905
110.271,40
110.272,0
110.272,0
110.2723333,31
110.2727813,25.8125
110.27424,32.64
110.2759362,0
110.27975,0
110.287,0
110.291,20
110.2911295,3.345323741
110.292,0
110.2925,37.51470588
110.29325,35.25
110.2942857,57.42857143
110.2956667,43.33333333
110.29625,0
110.29625,0
110.297,42
110.2974286,56.71428571
110.3,12
110.3,12
110.301,39.33333333
110.3035,0.5
110.305375,28.29032258
110.312,3
110.3124167,1
110.3163333,0
110.3206667,40.16666667
110.322,44.5
110.3225,0
110.328,0
110.3291667,43.16666667
110.3292857,37.71428571
110.3335,61
110.33784,34.08
110.338,46.66666667
110.3399535,34.37209302
110.3414444,33.38888889
110.341625,34.25
110.343,0
110.343,0
110.3435385,28.53846154
110.3457143,21.42857143
110.3457447,0.028368794
110.3486667,58.33333333
110.3491667,0
110.3495,44
110.3506562,29.21875
110.3527895,29.68421053
110.3553773,0
110.3583448,17.10344828
110.3618966,59.96551724
110.3665,42.125
110.368,52
110.3731111,40.88888889
110.375,49.5
110.3771481,10.62962963
110.3815714,57.14285714
110.38175,0
110.3825,0
110.383,20.5
110.383,0
110.3865,42.21428571
110.3867143,36.71428571
110.39,0
110.3926667,0.5
110.3935299,0.097014925
110.395,42
110.397,0
110.399,25.5
110.4023333,0.166666667
110.403,14.33333333
110.4052841,46.88068182
110.409,10
110.411,0
110.411,50
110.41725,1.25
110.4173871,20.74193548
110.419,34
110.419,34
110.419,34
110.419,34
110.419,34
110.4205833,3.25
110.421125,80.5
110.4224737,0.052631579
110.4243333,53
110.4292,40.8
110.4292857,42.85714286
110.4307273,13.90909091
110.433,40
110.4355,3.5
110.4375714,17.57142857
110.4376667,39.66666667
110.4378,7.8
110.4397778,54.11111111
110.44,38
110.442,36
110.4431429,39.71428571
110.4431667,2.75
110.4434,53.4
110.4435,0
110.444,61
110.444,61
110.4443333,26
110.4461667,10.91666667
110.4463561,18.71212121
110.447,37
110.448,27
110.4484783,33.82608696
110.4538571,41.08928571
110.455,24
110.455,24
110.457,31
110.457,31
110.45775,29.75
110.466,73
110.4715,50.5
110.4715385,35.46153846
110.4735294,52.52941176
